system:index,pr,.geo
362_0,98.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
363_0,94.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
364_0,100.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
365_0,137.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
366_0,96.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
367_0,98.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
368_0,109.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
369_0,77.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
370_0,58.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
371_0,139.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
372_0,82.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
373_0,75.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
374_0,98.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
375_0,64.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
376_0,92.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
377_0,86.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
378_0,91.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
379_0,79.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
380_0,124.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
381_0,88.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
382_0,95.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
383_0,181.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
384_0,75.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
385_0,79.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
386_0,101.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
387_0,76.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
388_0,60.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
389_0,70.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
390_0,93.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
391_0,125.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
392_0,101.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
393_0,93.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
394_0,69.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
395_0,90.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
396_0,76.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
397_0,98.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
398_0,73.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
399_0,90.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
400_0,55.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
401_0,59.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
402_0,166.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
403_0,79.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
404_0,75.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
405_0,61.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
406_0,83.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
407_0,105.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
408_0,128.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
409_0,123.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
410_0,73.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
411_0,92.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
412_0,108.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
413_0,76.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
414_0,128.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
415_0,76.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
416_0,78.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
417_0,86.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
418_0,92.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
419_0,142.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
420_0,145.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
421_0,173.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
422_0,82.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
423_0,63.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
424_0,70.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
425_0,88.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
426_0,165.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
427_0,132.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
428_0,119.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
429_0,97.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
430_0,73.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
431_0,76.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
432_0,88.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
433_0,122.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
434_0,77.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
435_0,56.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
436_0,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
437_0,104.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
438_0,163.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
439_0,93.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
440_0,97.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
441_0,61.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
442_0,75.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
443_0,79.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
444_0,109.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
445_0,117.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
446_0,143.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
447_0,123.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
448_0,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
449_0,76.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
450_0,75.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
451_0,90.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
452_0,77.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
453_0,109.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
454_0,104.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
455_0,77.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
456_0,173.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
457_0,108.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
458_0,76.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
459_0,107.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
460_0,97.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
461_0,91.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
462_0,98.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
463_0,101.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
464_0,87.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
465_0,56.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
466_0,95.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
467_0,95.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
468_0,124.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
469_0,71.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
470_0,97.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
471_0,99.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
472_0,66.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
473_0,80.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
474_0,98.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
475_0,100.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
476_0,86.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
477_0,55.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
478_0,52.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
479_0,71.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
480_0,91.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
481_0,127.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
482_0,79.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
483_0,80.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
484_0,66.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
485_0,73.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
486_0,120.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
487_0,72.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
488_0,137.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
489_0,57.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
490_0,88.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
491_0,60.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
492_0,115.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
493_0,70.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
494_0,72.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
495_0,106.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
496_0,74.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
497_0,71.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
498_0,79.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
499_0,80.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
500_0,70.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
501_0,99.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
502_0,60.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
503_0,170.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
504_0,86.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
505_0,99.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
506_0,128.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
507_0,179.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
508_0,112.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
509_0,84.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
510_0,71.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
511_0,87.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
512_0,74.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
513_0,97.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
514_0,99.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
515_0,55.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
516_0,65.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
517_0,86.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
518_0,95.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
519_0,78.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
520_0,141.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
521_0,74.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
522_0,105.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
523_0,108.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
524_0,63.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
525_0,59.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
526_0,117.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
527_0,78.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
528_0,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
529_0,88.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
530_0,89.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
531_0,87.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
532_0,70.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
533_0,112.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
534_0,80.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
535_0,114.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
536_0,93.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
537_0,79.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
538_0,75.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
539_0,106.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
540_0,98.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
541_0,85.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
542_0,135.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
543_0,73.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
544_0,103.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
545_0,90.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
546_0,72.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
547_0,87.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
548_0,76.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
549_0,87.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
550_0,103.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
551_0,84.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
552_0,80.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
553_0,121.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
554_0,100.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
555_0,105.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
556_0,70.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
557_0,117.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
558_0,86.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
559_0,115.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
560_0,87.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
561_0,60.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
562_0,79.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
563_0,69.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
564_0,127.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
565_0,57.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
566_0,118.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
567_0,184.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
568_0,76.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
569_0,89.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
570_0,122.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
571_0,104.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
572_0,99.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
573_0,96.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
574_0,168.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
575_0,82.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
576_0,126.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
577_0,75.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
578_0,163.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
579_0,69.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
580_0,91.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
581_0,71.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
582_0,91.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
583_0,78.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
584_0,79.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
585_0,75.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
586_0,98.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
587_0,96.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
588_0,86.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
589_0,90.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
590_0,111.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
591_0,75.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
592_0,122.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
593_0,81.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
594_0,75.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
595_0,95.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
596_0,77.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
597_0,77.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
598_0,86.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
599_0,84.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
600_0,81.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
601_0,70.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
602_0,105.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
603_0,110.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
604_0,73.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
605_0,58.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
606_0,81.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
607_0,118.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
608_0,82.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
609_0,89.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
610_0,58.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
611_0,97.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
612_0,100.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
613_0,164.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
614_0,95.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
615_0,69.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
616_0,61.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
617_0,65.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
618_0,76.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
619_0,96.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
620_0,122.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
621_0,54.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
622_0,62.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
623_0,87.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
624_0,96.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
625_0,117.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
626_0,158.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
627_0,138.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
628_0,60.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
629_0,138.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
630_0,70.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
631_0,93.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
632_0,93.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
633_0,93.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
634_0,119.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
635_0,95.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
636_0,56.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
637_0,75.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
638_0,131.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
639_0,67.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
640_0,111.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
641_0,77.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
642_0,87.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
643_0,61.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
644_0,145.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
645_0,98.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
646_0,96.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
647_0,67.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
648_0,53.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
649_0,76.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
650_0,90.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
651_0,174.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
652_0,101.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
653_0,89.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
654_0,89.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
655_0,76.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
656_0,113.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
657_0,104.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
658_0,117.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
659_0,83.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
660_0,157.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
661_0,180.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
662_0,54.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
663_0,93.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
664_0,99.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
665_0,98.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
666_0,114.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
667_0,109.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
668_0,99.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
669_0,119.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
670_0,150.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
671_0,93.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
672_0,93.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
673_0,68.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
674_0,136.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
675_0,118.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
676_0,88.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
677_0,97.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
678_0,122.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
679_0,98.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
680_0,117.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
681_0,77.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
682_0,130.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
683_0,55.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
684_0,129.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
685_0,78.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
686_0,104.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
687_0,93.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
688_0,60.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
689_0,120.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
690_0,129.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
691_0,56.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
692_0,123.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
693_0,134.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
694_0,58.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
695_0,56.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
696_0,78.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
697_0,85.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
698_0,102.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
699_0,78.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
700_0,95.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
701_0,72.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
702_0,73.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
703_0,107.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
704_0,65.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
705_0,74.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
706_0,147.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
707_0,85.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
708_0,123.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
709_0,64.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
710_0,66.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
711_0,87.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
712_0,105.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
713_0,78.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
714_0,61.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
715_0,105.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
716_0,135.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
717_0,78.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
718_0,91.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
719_0,126.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
720_0,83.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
721_0,80.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
722_0,104.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
723_0,93.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
724_0,139.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
725_0,70.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
726_0,84.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
727_0,84.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
728_0,77.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
729_0,77.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
730_0,91.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
731_0,97.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
732_0,95.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
